,target
10489,106.94566681
10490,135.09078241
10491,82.82847547
10492,69.62677549
10493,55.88819888
10494,55.71964189
10495,80.28979015
10496,104.17457048
10497,127.75490359
10498,128.96963581
10499,121.8172929
10500,126.65092504
10501,84.7321977
10502,55.36566746
10503,53.8166302
10504,53.61039774
10505,49.92794398
10506,53.49638988
10507,63.23638039
10508,62.30886115
10509,99.8642669
10510,157.45064773
10511,150.6212561
10512,137.08942597
10513,74.23225815
10514,46.52628752
10515,42.41781245
10516,36.06452643
10517,40.28020762
10518,67.95066755
10519,89.49037764
10520,106.52411037
10521,112.95886657
10522,113.95841562
10523,115.77379977
10524,59.56582534
10525,62.56649189
10526,61.5058118
10527,58.30682011
10528,50.55022575
10529,43.53386372
10530,42.48340123
10531,62.76323888
10532,71.00300473
10533,33.32592966
10534,24.57752516
10535,24.93079601
10536,23.17287737
10537,16.15940608
10538,16.3037766
10539,17.75455318
10540,16.39366836
10541,20.81219865
10542,46.86689232
10543,60.33228932
10544,52.99249738
10545,42.76121613
10546,36.69337065
10547,36.66467495
10548,39.73790824
10549,48.83969585
10550,43.28817862
10551,46.09839669
10552,43.85106573
10553,70.31198677
10554,54.65339261
10555,62.98244347
10556,78.61004118
10557,84.53838187
10558,74.63930384
10559,59.07300882
10560,46.07510591
10561,39.60295516
10562,44.1407991
10563,30.1828636
10564,32.69130417
10565,66.93849754
10566,74.07824381
10567,76.18259663
10568,76.82872502
10569,65.68260033
10570,63.21421314
10571,59.64963141
10572,57.19070959
10573,57.35626424
10574,49.12416631
10575,47.90257715
10576,50.48191798
10577,51.06588892
10578,39.44145344
10579,51.55183646
10580,57.88065092
10581,39.06855273
10582,28.74531617
10583,17.95317733
10584,15.41827703
10585,13.90028839
10586,13.5799148
10587,17.72400632
10588,52.16630573
10589,79.40499652
10590,82.64629927
10591,65.40297722
10592,57.99788709
10593,55.00077279
10594,48.71756907
10595,50.82477694
10596,51.71555391
10597,40.93768959
10598,41.37271764
10599,57.95036895
10600,57.28937916
10601,38.8093368
10602,112.33885683
10603,125.56350041
10604,93.5374805
10605,74.9155753
10606,72.29463222
10607,66.63417419
10608,54.14734075
10609,47.11783161
10610,42.64336067
10611,65.56354417
10612,108.68142361
10613,100.26142952
10614,54.2836368
10615,40.95364616
10616,41.44329947
10617,38.39564698
10618,41.32674651
10619,36.79128754
10620,40.35321673
10621,43.47869943
10622,47.78436492
10623,50.55696525
10624,53.62481677
10625,72.99207165
10626,88.62997955
10627,86.86804358
10628,86.72098659
10629,66.75266679
10630,50.96386266
10631,51.23238115
10632,50.00429513
10633,58.49821353
10634,77.39448629
10635,96.21670694
10636,112.41811283
10637,73.00846165
10638,57.25668562
10639,47.72256067
10640,42.74440833
10641,42.17292729
10642,37.40544497
10643,40.05973249
10644,39.97435609
10645,50.56068334
10646,54.10799379
10647,74.72072375
10648,85.70580336
10649,74.2880067
10650,113.23030672
10651,106.74556648
10652,84.49730235
10653,61.44082614
10654,68.51957118
10655,53.53210212
10656,48.97433655
10657,74.68231708
10658,94.98279313
10659,95.41530344
10660,46.76740841
10661,25.27421849
10662,24.95320252
10663,25.5017122
10664,23.76847876
10665,21.47730405
10666,23.08706414
10667,24.20202618
10668,29.29838537
10669,28.53386125
10670,26.39724875
10671,26.77451702
10672,27.50535704
10673,33.2888024
10674,35.66205777
10675,26.74159983
10676,20.95312367
10677,25.87172502
10678,23.61615337
10679,27.89461206
10680,48.08960897
10681,68.15881282
10682,82.24531442
10683,77.52534378
10684,69.89546036
10685,51.20044207
10686,52.57431274
10687,43.29983568
10688,39.56708212
10689,42.43444234
10690,38.81894631
10691,35.50249378
10692,32.08459296
10693,45.01032106
10694,77.67984129
10695,108.14764699
10696,116.87262833
10697,115.10392286
10698,95.81276699
10699,77.2265243
10700,51.60207411
10701,42.99915725
10702,44.83448855
10703,57.49104246
10704,66.42206176
10705,67.6538062
10706,61.22036759
10707,64.63628262
10708,37.91691015
10709,33.53997303
10710,33.37900407
10711,29.00495508
10712,21.31246685
10713,23.23727854
10714,23.43091921
10715,28.64287804
10716,37.87146356
10717,73.47363602
10718,80.19492106
10719,38.75484924
10720,24.98215481
10721,29.95824312
10722,22.67681695
10723,21.06651067
10724,17.36428212
10725,17.73557292
10726,24.92843714
10727,45.82837874
10728,77.26973316
10729,91.79044442
10730,83.35982316
10731,71.0640899
10732,57.60888236
10733,62.11479358
10734,63.49257754
10735,58.30411748
10736,62.75336139
10737,68.07166754
10738,60.52082552
10739,56.76575096
10740,59.16320724
10741,60.0795991
10742,53.70574642
10743,31.15102234
10744,21.65376374
10745,19.98173952
10746,24.37164162
10747,18.97093477
10748,21.06552392
10749,36.16998197
10750,48.00531882
10751,69.82680928
10752,80.3283104
10753,69.31099977
10754,62.11925186
10755,58.08540813
10756,62.94262811
10757,39.17317713
10758,42.0177303
10759,39.15210588
10760,43.211407
10761,35.91196302
10762,43.61227408
10763,44.11965331
10764,32.76480061
10765,22.08722575
10766,15.36084806
10767,14.90132836
10768,14.00111094
10769,12.64609924
10770,13.94945296
10771,25.49671732
10772,36.3176145
10773,43.93805451
10774,37.3311337
10775,32.32571112
10776,29.80769308
10777,29.46207298
10778,33.23871333
10779,34.77788532
10780,32.36190339
10781,36.11676461
10782,40.06800998
10783,43.32079018
10784,34.39474966
10785,30.76894144
10786,31.24111387
10787,29.19228617
10788,21.91309568
10789,17.56176435
10790,13.84380918
10791,15.47774773
10792,12.39745622
10793,14.22741141
10794,29.96551376
10795,42.77126558
10796,55.39142601
10797,46.32919546
10798,40.73015247
10799,38.95549318
10800,43.82696173
10801,42.76215166
10802,44.88420675
10803,42.82680903
10804,54.66330247
10805,54.60099776
10806,54.12470443
10807,70.28074631
10808,92.63729795
10809,86.59819673
10810,69.28286588
10811,54.8581394
10812,46.40704537
10813,38.8157342
10814,33.18733019
10815,32.2560131
10816,39.70585731
10817,41.83911602
10818,57.09441707
10819,58.16177357
10820,65.06986944
10821,68.94922349
10822,31.06746474
10823,27.74325949
10824,30.41973688
10825,28.84908191
10826,28.55526231
10827,29.81795285
10828,36.06612624
10829,35.46825641
10830,47.09576134
10831,93.36277452
10832,116.64924814
10833,98.74094513
10834,58.2654228
10835,21.34256797
10836,15.11437553
10837,14.26627526
10838,14.66148016
10839,18.55375422
10840,28.49691921
10841,42.74306649
10842,39.98357142
10843,31.83186067
10844,38.14818479
10845,33.4423629
10846,34.5348517
10847,36.25638372
10848,26.85912248
10849,26.45560122
10850,28.23862064
10851,33.57426357
10852,36.24462225
10853,39.27985899
10854,31.25917281
10855,21.13236179
10856,23.13452325
10857,15.42357002
10858,31.03787312
10859,29.48060867
10860,27.4232014
10861,24.53973492
10862,24.54516677
10863,36.68495607
10864,45.78680659
10865,51.20948324
10866,37.70760173
10867,43.62324993
10868,25.86080212
10869,30.63831233
10870,29.13331321
10871,37.29402272
10872,39.73343029
10873,40.53178527
10874,46.29850828
10875,44.37382483
10876,59.49152684
10877,71.80653935
10878,70.24641946
10879,63.79870577
10880,49.45991435
10881,43.85390402
10882,29.019092
10883,31.82336381
10884,27.44623848
10885,40.69758882
10886,54.44873929
10887,61.42102312
10888,65.6232196
10889,67.12691655
10890,48.65369862
10891,32.66635938
10892,36.21783029
10893,37.8768768
10894,37.3043978
10895,32.9535089
10896,42.6116532
10897,34.01023334
10898,34.10053491
10899,25.56790534
10900,37.71320173
10901,39.0615162
10902,21.43620699
10903,16.94265991
10904,15.36669902
10905,12.19888309
10906,11.3524824
10907,10.7959986
10908,10.5380056
10909,17.19248987
10910,18.85944218
10911,17.81279052
10912,19.85254387
10913,17.06379223
10914,15.3597644
10915,19.24527786
10916,15.71934599
10917,17.45674653
10918,17.47590759
10919,19.07902813
10920,25.66987809
10921,26.35820475
10922,27.01589044
10923,30.35057518
10924,30.89796347
10925,26.47678356
10926,26.77937379
10927,23.05415259
10928,14.0275491
10929,13.96605593
10930,14.84561803
10931,15.22800262
10932,20.5003681
10933,38.83500555
10934,47.59944506
10935,37.41814746
10936,44.84161946
10937,19.77889709
10938,17.4964711
10939,15.1713765
10940,16.00493112
10941,20.02861432
10942,32.94605342
10943,42.28784686
10944,56.79332698
10945,62.25974906
10946,57.4021264
10947,65.32914783
10948,58.06374447
10949,54.29364747
10950,51.55313944
10951,58.87541232
10952,30.94805303
10953,30.96142633
10954,34.25905331
10955,37.21167788
10956,36.19436916
10957,78.24929662
10958,68.01574541
10959,54.22671207
10960,47.46432577
10961,29.67017323
10962,27.85096253
10963,28.11338834
10964,25.31206196
10965,23.95794152
10966,29.25811613
10967,32.7530537
10968,33.10363865
10969,35.11314914
10970,26.5770055
10971,23.08935165
10972,29.28941787
10973,26.31308391
10974,29.09299737
10975,35.71124863
10976,24.69097212
10977,29.34503322
10978,28.47906299
10979,29.27578214
10980,80.18360089
10981,83.08391015
10982,68.58428262
10983,56.65275057
10984,63.92856825
10985,52.02288338
10986,26.83558801
10987,42.00961535
10988,59.17414058
10989,66.58636576
10990,54.86113717
10991,52.99251458
10992,55.51100453
10993,29.68682279
10994,24.95602176
10995,32.3316579
10996,26.2057625
10997,23.52356845
10998,25.74081316
10999,23.67817607
11000,28.57758288
11001,31.98830735
11002,41.21788788
11003,87.85992262
11004,67.42915916
11005,65.71780207
11006,55.00972946
11007,29.79137149
11008,27.83398272
11009,18.6494874
11010,20.71419117
11011,24.35768229
11012,50.9797812
11013,47.49802095
11014,42.84476186
11015,37.79894324
11016,34.72315363
11017,28.93552498
11018,31.88544945
11019,36.1271434
11020,28.54148951
11021,37.75126122
11022,39.76943848
11023,39.05566427
11024,27.94404539
11025,28.63862535
11026,48.51522755
11027,72.82655375
11028,85.52000219
11029,74.02185001
11030,71.07946595
11031,61.38770301
11032,60.44794592
11033,42.49902423
11034,41.90982769
11035,42.37184755
11036,47.44249012
11037,38.47658938
11038,34.67483322
11039,21.58839019
11040,16.07594865
11041,16.56171629
11042,17.3493899
11043,14.38414103
11044,13.88137342
11045,13.63060831
11046,15.62098056
11047,19.20424469
11048,20.92628262
11049,23.52301687
11050,51.86428145
11051,82.38774483
11052,67.26084652
11053,56.97139169
11054,49.75367083
11055,43.07708156
11056,24.20986649
11057,18.26176814
11058,38.80621271
11059,44.4117041
11060,53.86954109
11061,56.31061454
11062,45.37102726
11063,47.08823152
11064,38.63790683
11065,29.30925544
11066,41.5746981
11067,45.97792419
11068,54.47572429
11069,45.26409817
11070,44.10966479
11071,39.43227977
11072,33.44277001
11073,43.09376984
11074,51.04573115
11075,37.14837404
11076,26.16304888
11077,24.64430563
11078,19.53313426
11079,20.39092016
11080,21.27698857
11081,29.7026215
11082,34.29845595
11083,37.89096878
11084,43.29424993
11085,35.92541515
11086,28.75617499
11087,30.53981952
11088,40.13824453
11089,32.48971425
11090,30.26060745
11091,39.22760011
11092,51.10619345
11093,33.48653643
11094,30.74434467
11095,39.55119741
11096,54.9133055
11097,64.73421019
11098,51.66948028
11099,33.0632843
11100,29.67107374
11101,22.13462443
11102,21.14423379
11103,24.29388734
11104,34.3198425
11105,45.03410272
11106,39.29581498
11107,33.25974616
11108,36.41930755
11109,29.88804279
11110,33.05925759
11111,30.44014603
11112,42.84487132
11113,36.5549635
11114,49.41638831
11115,45.50386086
11116,45.26164502
11117,45.30563943
11118,107.14461507
11119,61.82250634
11120,36.21883279
11121,31.90296461
11122,46.91155814
11123,41.75429425
11124,41.90054463
11125,40.63165246
11126,39.8644245
11127,45.77871255
11128,57.88961046
11129,64.53955452
11130,49.77660529
11131,35.98962881
11132,29.8013782
11133,25.24145583
11134,29.19491926
11135,29.437069
11136,28.13538194
11137,38.64393073
11138,42.35112174
11139,43.14857746
11140,37.80203012
11141,72.07401361
11142,33.56021037
11143,88.22397324
11144,51.81060886
11145,45.30113983
11146,49.5578264
11147,44.83335127
11148,34.89214265
11149,38.01836478
11150,40.88697782
11151,44.77907849
11152,55.47499025
11153,41.26356364
11154,37.02713639
11155,35.31298
11156,34.500371
11157,33.63639547
11158,38.67467516
11159,34.52670309
11160,61.81886532
11161,60.06454366
11162,28.61013226
11163,39.06482543
11164,33.84656949
11165,33.62278543
11166,27.12853711
11167,31.79635347
11168,21.00913091
11169,17.07409918
11170,16.26693532
11171,19.37047759
11172,22.20411966
11173,19.63857701
11174,29.82046298
11175,32.49044357
11176,32.32271554
11177,30.35802965
11178,28.18279197
11179,31.09889154
11180,35.35350283
11181,34.96930112
11182,34.79133273
11183,29.4939644
11184,29.99625957
11185,29.36258674
11186,34.90023586
11187,47.81859144
11188,33.37553994
11189,35.70815389
11190,29.89933094
11191,32.58698917
11192,23.54791374
11193,28.56132234
11194,24.48306909
11195,18.00657389
11196,22.08485181
11197,35.82811704
11198,42.53298288
11199,35.2503028
11200,32.51864317
11201,25.45750332
11202,26.80172824
11203,27.02613329
11204,30.08948676
11205,30.26889511
11206,42.67209558
11207,44.06714215
11208,54.3370239
11209,55.97290531
11210,80.15088547
11211,87.32946633
11212,46.96814197
11213,55.92437322
11214,40.92825299
11215,35.40429146
11216,27.52550881
11217,26.39277495
11218,24.0616414
11219,33.91332793
11220,40.54531587
11221,45.51453595
11222,33.75282126
11223,34.76246735
11224,30.50950648
11225,28.31743926
11226,41.56422181
11227,37.30935252
11228,43.67006647
11229,37.55912456
11230,47.7256562
11231,62.07594349
11232,54.30073152
11233,43.1571663
11234,31.57493515
11235,26.63657725
11236,25.28251608
11237,16.31559837
11238,17.15185355
11239,14.84294805
11240,13.57431905
11241,11.48522983
11242,29.00041856
11243,39.66849904
11244,45.17048236
11245,37.32301772
11246,31.95797296
11247,32.7947488
11248,28.05603741
11249,33.75323865
11250,31.04451159
11251,36.30507398
11252,31.70358114
11253,37.83693498
11254,33.58874089
11255,37.49937536
11256,41.11510956
11257,42.01301288
11258,35.20061465
11259,28.26791138
11260,22.99702527
11261,21.00455731
11262,21.52200169
11263,18.56977493
11264,21.56951763
11265,36.42776594
11266,38.97385693
11267,35.88127544
11268,42.34332162
11269,40.05730849
11270,34.60185615
11271,36.28548811
11272,44.26171576
11273,38.82767933
11274,37.64575541
11275,40.91494098
11276,45.79730343
11277,45.95025499
11278,36.36392633
11279,59.79624904
11280,67.9184029
11281,74.66766025
11282,52.58349966
11283,34.54598201
11284,40.33226491
11285,42.75810209
11286,40.43043715
11287,34.19688534
11288,36.7882566
11289,44.40382473
11290,34.27379162
11291,22.24735731
11292,26.0945943
11293,24.56919602
11294,27.90472756
11295,25.24455609
11296,26.51725801
11297,24.01790187
11298,24.33425197
11299,21.95721415
11300,23.26745927
11301,23.03611461
11302,25.16341185
11303,36.67530404
11304,28.32342872
11305,27.10163037
11306,23.15269432
11307,19.0217243
11308,18.97739292
11309,16.93909932
11310,20.74332936
11311,31.41624413
11312,36.43241482
11313,31.07411096
11314,27.40259036
11315,26.06749709
11316,27.32976772
11317,26.61503134
11318,24.25313489
11319,28.70504688
11320,35.86743972
11321,58.51390618
11322,88.49162373
11323,89.62220774
11324,49.88825297
11325,33.12854901
11326,28.42861692
11327,23.45269364
11328,34.92789158
11329,45.32154335
11330,47.04998152
11331,45.37349719
11332,27.61065142
11333,27.01084564
11334,26.21390788
11335,28.53843675
11336,26.61057206
11337,21.16977432
11338,21.14447274
11339,24.71152496
11340,26.72428402
11341,21.61106212
11342,20.1519946
11343,17.97876206
11344,17.7918546
11345,15.62799625
11346,13.50084347
11347,12.54613011
11348,17.96777441
11349,19.90403131
11350,26.78637711
11351,27.72754255
11352,47.11659413
11353,43.14834999
11354,44.43659623
11355,42.69669571
11356,46.88101572
11357,46.76142984
11358,40.96924357
11359,45.54868746
11360,48.59335513
11361,46.10635317
11362,52.79462801
11363,56.0560176
11364,54.32701127
11365,64.63943261
11366,78.49044297
11367,104.80192257
11368,57.25937034
11369,33.88742536
11370,42.57039304
11371,32.83004976
11372,34.90294356
11373,30.76322991
11374,53.19398123
11375,69.22505804
11376,72.50496191
11377,53.38755708
11378,42.70687144
11379,35.92187843
11380,40.96111703
11381,34.4705073
11382,34.88653772
11383,37.02296323
11384,37.53114953
11385,39.13247383
11386,36.38646396
11387,35.94542194
11388,37.84377509
11389,38.72349221
11390,47.01360173
11391,49.99269443
11392,55.78378366
11393,34.87501844
11394,26.83873075
11395,18.27055719
11396,19.5642042
11397,23.82288011
11398,27.96453264
11399,26.72421053
11400,29.0585342
11401,29.05039988
11402,29.42594168
11403,36.3075276
11404,39.08724541
11405,43.21791328
11406,48.32786995
11407,40.72872605
11408,40.11901435
11409,42.70957711
11410,54.36356407
11411,42.22853887
11412,47.97228821
11413,45.93076575
11414,41.00048635
11415,31.50442209
11416,18.21275899
11417,15.32935434
11418,15.53169614
11419,17.52332792
11420,19.9018111
11421,29.86222586
11422,42.96369537
11423,44.52856621
11424,38.05786545
11425,29.51482863
11426,25.05394489
11427,26.52141767
11428,19.26738582
11429,25.16621301
11430,24.2180887
11431,29.1449967
11432,27.78790558
11433,20.04521642
11434,26.18198016
11435,37.35354573
11436,32.95446733
11437,39.9413704
11438,37.1682249
11439,40.78203278
11440,34.25022232
11441,36.28200414
11442,30.36712201
11443,30.69183876
11444,37.45500926
11445,42.43614661
11446,40.60387342
11447,42.75112133
11448,51.26655905
11449,46.69005369
11450,45.10239876
11451,35.34564893
11452,41.12694047
11453,45.42244401
11454,48.58312827
11455,61.37711831
11456,62.90792893
11457,55.77602457
11458,58.42256095
11459,65.03646687
11460,65.43983185
11461,60.39454837
11462,36.38082263
11463,29.86232892
11464,26.30422801
11465,26.91501473
11466,30.11976882
11467,32.56662644
11468,36.95925655
11469,41.4964283
11470,31.42516234
11471,29.3761553
11472,27.62223091
11473,28.75445761
11474,37.5084028
11475,32.07984016
11476,24.89016928
11477,27.09038339
11478,29.63978175
11479,31.68647442
11480,35.68944145
11481,35.8152358
11482,69.85762109
11483,75.2751524
11484,60.87241802
11485,45.67527574
11486,40.69194528
11487,32.79854826
11488,27.24999091
11489,23.43868469
11490,29.90865443
11491,37.11405938
11492,41.96357492
11493,45.49094831
11494,45.08091799
11495,41.02856892
11496,26.55970657
11497,27.52116245
11498,33.06849041
11499,29.62358011
11500,39.57687669
11501,27.23339036
